cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
3.0,22.0,2.6,-1.41,-1.66,0,1.0,1.0,-60.0,0,0,0,0,0,0,1,0,0
4.0,36.0,2.5,0.43,0.38,1,2.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
3.0,40.0,2.9,0.47,0.24,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,32.0,2.1,-0.55,-1.0,0,1.0,4.0,-31.0,0,0,0,0,0,0,0,1,0
1.0,45.0,3.2,0.19,0.34,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,33.0,3.5,0.3,0.39,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,46.0,3.8,0.03,-0.7,1,1.0,2.0,-52.0,0,0,0,0,0,0,0,1,0
2.0,35.0,2.8,-0.03,-0.07,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,32.0,3.1,-1.45,-0.55,1,1.0,3.0,-65.0,0,0,0,0,0,0,0,1,0
1.0,40.0,3.5,1.45,1.49,1,1.0,2.0,-57.0,0,0,0,0,0,0,1,0,0
4.0,26.3,3.4,-1.73,-2.0,0,1.0,2.0,-54.0,1,0,0,0,0,0,0,1,0
5.0,41.0,3.1,0.02,-0.28,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,39.0,3.8,-0.68,-0.68,0,1.0,4.0,-62.0,0,0,1,0,0,0,0,0,0
1.0,30.0,2.7,-1.56,-1.61,0,1.0,3.0,-61.0,0,0,0,0,1,0,0,0,0
3.0,32.0,3.5,-0.56,-0.3,0,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
1.0,40.0,3.6,-0.03,0.55,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
5.0,47.0,2.8,-1.13,-1.52,1,1.0,3.0,-66.0,0,0,0,0,0,1,0,0,0
4.0,36.0,2.9,-1.14,-0.95,1,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,31.0,3.6,-1.64,-1.74,0,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,29.0,2.5,-2.22,-1.89,0,1.0,3.0,-51.0,0,0,0,1,0,0,0,0,0
1.0,38.0,3.1,1.31,1.09,1,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
4.0,32.0,2.4,-1.15,-1.06,1,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
5.0,42.0,3.5,0.22,-0.16,1,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
4.0,37.0,3.2,-0.1,-0.43,1,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
3.0,35.0,2.7,-0.32,0.28,1,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,37.0,3.5,-0.02,-1.21,1,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,30.0,3.3,-1.37,-1.65,0,1.0,2.0,-61.0,1,0,0,0,1,0,0,0,0
3.0,34.0,3.0,-0.41,-1.13,1,1.0,3.0,-60.0,1,0,0,0,0,0,0,1,0
4.0,31.0,2.8,-1.61,-1.13,1,1.0,3.0,-47.0,1,0,0,0,0,0,1,0,0
3.0,27.5,3.1,-0.52,-0.05,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,38.0,3.0,1.1,0.98,1,2.0,4.0,-58.0,1,0,0,0,0,0,0,1,0
2.0,29.0,2.4,-0.2,-0.57,0,1.0,2.0,-56.0,0,0,0,0,0,1,0,0,0
5.0,36.0,3.1,0.64,0.75,1,1.0,4.0,-59.0,0,0,0,0,0,0,0,0,1
3.0,41.0,3.5,-1.29,-1.88,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.9,-1.03,-1.73,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
2.0,34.0,3.0,1.54,1.63,1,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
5.0,37.0,3.1,-1.44,-1.81,0,1.0,4.0,-51.0,0,0,0,0,0,0,0,1,0
6.0,25.0,3.5,0.0,-0.5,1,1.0,2.0,-53.0,1,0,0,0,1,0,0,0,0
3.0,34.0,2.9,-0.74,-0.67,0,1.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
3.0,22.0,3.8,-1.21,-0.13,0,2.0,2.0,-53.0,1,0,0,0,0,0,0,1,0
4.0,48.0,3.9,1.92,1.31,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,40.0,3.5,0.2,0.34,1,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
4.0,29.0,3.7,-0.85,-1.23,0,1.0,2.0,-66.0,0,0,0,1,0,0,0,0,0
3.0,32.0,3.3,-1.19,-2.68,0,1.0,2.0,-63.0,1,0,0,1,0,0,0,0,0
2.0,31.0,2.7,-0.56,-1.17,0,1.0,5.0,-56.0,0,0,0,0,0,0,0,1,0
1.0,36.0,3.1,-0.46,-1.01,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,34.5,3.2,-0.24,-0.6,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,31.0,2.7,0.19,0.14,1,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
2.0,38.0,2.7,0.0,-0.46,0,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
4.0,39.0,3.8,0.4,0.22,1,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
2.0,28.0,3.6,-1.01,-1.15,0,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,32.0,2.8,-0.38,-0.3,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,38.5,3.1,0.31,0.34,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,26.5,3.0,0.09,-0.76,0,1.0,3.0,-60.0,1,0,0,1,0,0,0,0,0
2.0,27.0,3.6,-0.27,-0.33,1,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,39.0,3.6,1.23,1.57,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1.0,21.0,2.7,-1.22,-2.11,0,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
3.0,40.0,3.2,-0.59,-1.68,0,1.0,3.0,-66.0,0,0,1,0,0,0,0,0,0
5.0,45.0,3.6,0.71,0.85,1,1.0,4.0,-65.0,1,0,0,0,0,0,0,1,0
2.0,25.0,3.0,-1.48,-1.84,0,1.0,1.0,-23.0,0,0,0,0,0,0,0,1,0
2.0,26.5,3.4,-1.44,-0.44,0,1.0,2.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,37.0,3.5,0.14,0.15,0,2.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
3.0,33.0,2.6,-0.36,-1.22,1,1.0,5.0,-56.0,0,0,0,0,0,0,0,1,0
3.0,37.0,3.6,1.27,1.29,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,30.0,2.9,-0.2,-1.41,0,1.0,2.0,-61.0,1,0,1,0,0,0,0,0,0
4.0,37.0,3.4,-1.21,-0.19,0,1.0,4.0,-64.0,0,0,0,0,0,0,0,1,0
5.0,36.0,3.5,-0.67,-1.1,0,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,34.0,3.4,0.86,0.98,1,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
5.0,44.0,2.8,-0.21,-0.68,1,1.0,4.0,-57.0,0,0,0,0,0,1,0,0,0
1.0,37.0,3.4,-0.07,0.04,1,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,45.0,3.9,0.2,0.49,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,36.0,3.7,0.26,-0.66,0,1.0,4.0,-67.0,1,0,0,0,0,0,1,0,0
3.0,37.0,2.9,-0.64,-1.04,0,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
3.0,43.0,3.1,-0.05,-0.07,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,41.0,3.6,0.72,1.09,1,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
3.0,31.0,2.8,-0.98,-1.17,0,2.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
1.0,34.0,3.1,-0.17,-0.4,0,1.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
4.0,28.0,3.7,-1.55,-1.61,0,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
3.0,27.3,3.0,0.37,-1.36,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
6.0,21.0,2.6,0.02,-1.77,0,1.0,1.0,-58.0,1,0,0,1,0,0,0,0,0
3.0,29.0,3.5,-1.36,-1.26,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,38.0,3.2,-0.36,0.01,1,2.0,4.0,-45.0,0,0,0,0,0,0,0,1,0
3.0,34.0,3.5,-0.32,0.58,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
4.0,31.0,2.8,-0.1,-0.25,0,1.0,3.0,-54.0,1,0,1,0,0,0,0,0,0
1.0,40.0,2.9,0.04,0.02,1,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
6.0,25.0,2.0,-0.77,-1.33,0,1.0,2.0,-52.0,0,1,0,0,0,0,0,0,0
4.0,39.0,2.9,-0.17,-0.37,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,26.0,2.0,-2.12,-2.32,0,1.0,3.0,-60.0,0,0,0,0,0,0,1,0,0
2.0,31.0,3.6,-0.8,-0.63,0,1.0,4.0,-46.0,1,0,0,0,0,0,0,1,0
2.0,28.0,3.3,-1.02,-0.91,0,1.0,2.0,-66.0,1,0,0,0,0,0,0,1,0
1.0,41.0,3.6,1.45,1.66,1,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
3.0,25.0,2.4,-0.33,-0.34,0,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,31.0,3.4,1.01,1.68,1,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
3.0,30.0,3.3,-1.06,-1.03,0,2.0,3.0,-40.0,0,0,0,0,0,0,0,1,0
4.0,35.3,2.7,-0.29,-0.85,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
2.0,37.0,2.7,0.77,0.27,1,1.0,2.0,-56.0,1,0,0,0,0,0,0,1,0
6.0,15.0,2.1,-1.22,-0.91,0,1.0,4.0,-52.0,1,0,0,1,0,0,0,0,0
4.0,35.0,3.4,1.15,1.53,1,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
2.0,25.0,2.6,-1.11,-1.55,0,1.0,5.0,-65.0,1,0,0,0,0,0,0,1,0
4.0,45.0,3.5,0.34,0.05,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
2.0,34.0,3.4,0.13,-0.68,1,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
3.0,35.0,2.8,-1.16,-1.08,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,39.0,3.0,-0.56,-1.38,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,31.0,3.3,-0.24,-0.21,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,29.0,3.0,-1.71,-1.32,0,1.0,2.0,-67.0,1,0,0,1,0,0,0,0,0
1.0,35.0,3.1,1.74,0.43,1,2.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
2.0,33.0,2.5,-1.26,-1.36,0,1.0,4.0,-67.0,1,0,0,0,0,0,0,1,0
3.0,44.0,3.2,0.1,-0.1,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,30.0,2.4,0.03,-0.74,0,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
1.0,25.0,3.6,-0.64,-0.4,0,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
5.0,41.0,3.6,-1.71,-0.98,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,22.7,2.5,-1.34,-1.56,0,1.0,3.0,-57.0,0,1,0,0,0,0,0,0,0
3.0,35.0,3.4,0.33,0.43,1,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
3.0,20.0,3.2,-2.1,-1.48,0,1.0,2.0,-58.0,1,0,0,1,0,0,0,0,0
3.0,37.0,3.6,0.58,0.25,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,37.0,2.8,0.16,-0.57,0,2.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
1.0,36.0,3.3,-1.42,-1.34,0,1.0,3.0,-67.0,1,0,0,0,0,0,0,1,0
3.0,34.0,3.7,-0.23,-0.2,1,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,24.0,3.2,-1.78,-0.92,0,2.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,38.0,2.6,-1.47,-1.19,0,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
4.0,41.0,3.5,-0.32,-0.39,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
5.0,38.0,3.1,-0.98,-0.57,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,40.0,3.8,-0.05,0.41,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,36.0,2.5,-1.65,-2.22,0,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
3.0,29.0,3.6,-0.1,-0.17,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,40.0,3.0,-1.1,-0.91,1,1.0,3.0,-51.0,0,0,0,0,0,0,0,1,0
3.0,24.5,3.8,0.5,-0.11,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,39.0,2.7,0.15,-1.28,0,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
1.0,34.0,3.3,0.97,0.4,1,1.0,3.0,-62.0,0,0,1,0,0,0,0,0,0
5.0,37.0,2.7,-1.16,-1.58,0,1.0,5.0,-55.0,1,0,0,0,0,0,0,1,0
4.0,35.0,3.0,-1.0,-1.44,0,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
4.0,31.0,2.9,-1.38,-1.16,0,1.0,4.0,-67.0,0,0,0,0,0,0,1,0,0
4.0,20.0,3.0,-3.3,-3.16,0,1.0,2.0,-47.0,1,0,0,0,0,0,0,1,0
3.0,30.0,3.5,-0.88,-2.08,0,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,36.0,3.0,-1.4,-1.34,0,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
5.0,45.0,3.6,0.57,0.6,1,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
1.0,27.0,2.9,-0.72,-0.27,0,1.0,2.0,-60.0,0,0,1,0,0,0,0,0,0
3.0,35.5,3.4,-0.19,-0.44,0,1.0,4.0,-50.0,1,0,0,0,0,0,0,1,0
4.0,41.0,2.9,1.16,1.41,1,1.0,4.0,-61.0,0,0,1,0,0,0,0,0,0
1.0,36.0,3.5,1.07,1.1,1,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
3.0,33.5,2.6,-1.03,-1.53,1,1.0,4.0,-60.0,0,0,1,0,0,0,0,0,0
1.0,32.5,3.3,-1.98,-1.61,0,1.0,3.0,-57.0,0,0,0,1,0,0,0,0,0
3.0,35.0,3.2,0.02,-0.84,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,46.0,3.2,1.12,1.57,1,1.0,4.0,-49.0,0,0,0,0,0,0,0,1,0
3.0,38.0,3.4,-0.34,-0.55,1,1.0,2.0,-56.0,1,0,0,0,0,0,0,1,0
3.0,34.0,3.7,-0.07,-0.27,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1.0,28.0,3.2,-1.61,-1.57,0,1.0,4.0,-60.0,1,0,0,1,0,0,0,0,0
1.0,34.0,3.6,0.25,0.34,1,2.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,24.0,2.8,-1.84,-2.22,0,1.0,4.0,-56.0,0,0,0,1,0,0,0,0,0
3.0,34.0,3.1,-0.65,-1.85,0,2.0,2.0,-63.0,0,0,0,0,1,0,0,0,0
6.0,20.0,3.1,-0.77,-0.68,0,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,42.0,3.4,1.64,1.63,1,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
4.0,31.0,3.0,-0.03,-0.15,1,1.0,3.0,-60.0,0,0,1,0,0,0,0,0,0
1.0,37.0,3.6,-2.79,-1.06,0,1.0,5.0,-60.0,1,0,0,0,0,0,0,1,0
3.0,34.0,3.9,-0.18,-0.18,1,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
3.0,36.0,2.9,0.8,1.21,0,2.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1.0,41.0,3.1,0.86,0.73,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,35.0,3.2,-0.46,-0.71,0,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,37.0,3.7,-0.87,-1.16,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,44.0,3.5,-0.52,-0.16,1,1.0,3.0,-47.0,1,0,0,0,0,0,0,1,0
4.0,36.0,2.9,-0.81,-1.21,0,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,24.0,2.5,-2.41,-1.99,0,1.0,3.0,-56.0,0,1,0,0,0,0,0,0,0
3.0,31.0,3.2,0.41,0.47,1,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,46.0,2.7,0.19,0.72,1,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
3.0,33.0,2.2,-0.33,-0.12,1,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
5.0,43.0,3.5,1.77,1.62,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
2.0,29.0,2.3,-1.16,-1.34,0,1.0,4.0,-59.0,0,0,1,0,0,0,0,0,0
4.0,26.0,3.3,-0.68,-1.01,0,2.0,3.0,-58.0,0,0,1,0,0,0,0,0,0
1.0,39.0,3.8,0.14,0.94,0,1.0,5.0,-58.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.8,1.42,1.3,1,1.0,5.0,-57.0,1,0,0,0,0,0,0,1,0
3.0,37.0,2.9,0.26,-0.06,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,41.0,3.2,-0.13,-0.42,1,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,33.0,2.7,0.47,0.1,1,1.0,3.0,-53.0,1,0,0,1,0,0,0,0,0
3.0,27.0,2.7,-0.73,-0.56,0,2.0,4.0,-57.0,1,0,0,0,0,0,0,1,0
1.0,33.0,3.8,-0.93,-1.05,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
6.0,34.0,2.9,-1.65,-1.73,0,1.0,4.0,-60.0,0,0,0,0,1,0,0,0,0
1.0,34.0,2.7,-0.65,-0.82,0,2.0,4.0,-57.0,0,0,0,1,0,0,0,0,0
3.0,31.0,3.0,-0.39,-1.34,0,1.0,3.0,-51.0,1,0,0,0,0,0,0,1,0
3.0,36.0,2.5,0.41,0.32,1,1.0,3.0,-58.0,1,0,0,0,0,0,0,1,0
3.0,35.0,3.4,0.51,-0.13,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
2.0,22.5,1.9,-0.79,-1.38,0,1.0,3.0,-59.0,0,0,0,1,0,0,0,0,0
1.0,22.0,2.7,-1.42,-1.3,0,2.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,40.0,2.9,0.36,-0.18,1,2.0,3.0,-44.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.7,-0.38,-0.63,0,1.0,4.0,-62.0,0,0,0,0,0,1,0,0,0
2.0,29.5,3.0,-0.6,-0.94,0,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
4.0,42.0,3.7,0.07,-0.09,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,37.0,2.8,0.3,0.42,1,2.0,3.0,-56.0,1,0,0,0,0,0,0,1,0
3.0,42.0,3.3,-0.79,-1.43,0,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,39.0,3.4,-0.02,0.19,1,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
1.0,30.5,3.8,0.97,0.68,1,1.0,3.0,-52.0,1,0,0,0,0,0,0,1,0
4.0,32.0,3.5,0.37,0.49,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
6.0,29.0,2.3,-0.97,0.12,1,1.0,4.0,-61.0,1,0,0,1,0,0,0,0,0
1.0,38.0,3.4,-0.23,-0.32,1,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,30.5,2.5,-1.48,-0.33,1,1.0,4.0,-48.0,0,0,0,0,0,0,0,0,1
3.0,41.0,1.9,-1.79,-1.28,0,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
4.0,38.0,2.8,-0.64,-0.96,0,1.0,2.0,-48.0,1,0,1,0,0,0,0,0,0
1.0,23.0,2.4,-1.75,-1.71,0,1.0,1.0,-50.0,0,0,0,0,0,0,1,0,0
3.0,36.0,3.5,-0.16,-0.46,0,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1.0,41.0,3.3,1.32,1.07,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,35.0,3.0,0.26,0.71,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,34.0,2.5,0.89,-0.22,1,1.0,2.0,-58.0,0,0,0,0,0,0,0,1,0
1.0,41.0,3.4,-0.71,-0.7,1,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
4.0,48.0,3.7,0.2,-0.09,1,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
3.0,33.0,3.2,-0.82,-1.13,0,1.0,3.0,-59.0,0,0,1,0,0,0,0,0,0
1.0,32.0,2.6,-2.04,-2.64,0,1.0,5.0,-68.0,0,0,0,0,0,1,0,0,0
3.0,24.0,2.3,-1.28,-2.47,0,2.0,4.0,-67.0,1,0,0,0,0,0,1,0,0
1.0,41.0,3.2,-0.17,0.38,1,1.0,5.0,-67.0,0,0,0,0,0,0,0,1,0
3.0,37.0,3.3,-1.1,-0.01,0,1.0,5.0,-59.0,1,0,0,0,0,0,0,1,0
2.0,34.0,2.9,0.39,0.34,1,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1.0,31.0,2.8,-0.78,-1.23,0,1.0,2.0,-61.0,0,0,0,1,0,0,0,0,0
6.0,27.0,3.3,-0.51,-1.17,1,1.0,2.0,-56.0,1,0,0,0,1,0,0,0,0
4.0,38.0,3.4,0.13,-0.03,1,1.0,4.0,-62.0,1,0,0,0,1,0,0,0,0
4.0,42.0,2.5,-1.22,-0.8,0,1.0,2.0,-59.0,1,0,0,0,0,0,0,1,0
3.0,31.0,2.7,0.07,0.23,1,1.0,3.0,-62.0,0,0,0,0,1,0,0,0,0
4.0,34.0,2.9,0.05,-0.42,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,32.0,3.2,0.36,0.73,1,2.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.8,-0.14,-0.27,1,1.0,2.0,-55.0,1,0,0,0,0,0,0,1,0
1.0,39.0,2.9,0.2,-0.17,1,1.0,4.0,-59.0,0,0,1,0,0,0,0,0,0
3.0,39.0,2.9,0.49,0.44,1,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
3.0,33.0,3.5,-0.44,-0.92,0,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
2.0,44.0,2.6,-0.05,-1.01,0,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
2.0,34.0,3.3,-1.07,-0.3,0,1.0,5.0,-63.0,1,0,0,0,0,0,0,1,0
6.0,20.3,2.4,-0.25,-0.12,0,1.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
3.0,23.0,2.8,-1.77,-2.05,0,1.0,2.0,-65.0,1,0,0,0,0,0,1,0,0
3.0,34.5,3.1,-0.95,-0.4,0,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
3.0,44.0,3.3,2.04,1.45,1,1.0,3.0,-54.0,1,0,0,0,0,0,0,1,0
3.0,22.5,2.2,-0.91,-1.31,0,1.0,2.0,-57.0,0,1,0,0,0,0,0,0,0
1.0,42.0,3.6,1.3,0.87,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
4.0,40.0,3.3,-0.85,-1.06,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,28.0,3.2,-0.41,-0.28,1,1.0,2.0,-60.0,0,0,0,1,0,0,0,0,0
5.0,46.0,3.2,-0.35,-0.35,1,1.0,3.0,-53.0,0,0,0,0,0,0,0,1,0
5.0,40.0,2.9,0.6,0.04,0,1.0,4.0,-43.0,0,0,0,0,0,0,0,1,0
3.0,30.0,3.2,-1.28,-1.45,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,38.0,3.3,-0.48,-0.36,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.2,-0.03,-0.73,1,1.0,2.0,-58.0,0,0,0,0,0,0,0,1,0
4.0,38.0,2.7,-1.04,-0.03,1,2.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
2.0,35.0,3.4,-1.51,-1.23,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
5.0,47.0,3.3,-1.58,-1.71,0,1.0,5.0,-61.0,0,0,1,0,0,0,0,0,0
3.0,26.5,3.4,-0.52,-1.25,0,1.0,3.0,-68.0,1,0,0,0,0,0,0,1,0
5.0,41.0,3.7,-0.94,-0.83,0,1.0,2.0,-61.0,1,0,0,0,0,0,1,0,0
3.0,35.0,2.5,-0.22,-0.25,0,1.0,4.0,-46.0,1,0,0,0,0,0,0,1,0
1.0,41.0,3.5,0.91,0.79,1,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,40.0,2.4,-0.82,-0.84,0,1.0,3.0,-64.0,0,0,0,0,0,0,0,1,0
1.0,38.0,3.5,-0.33,-0.2,1,1.0,1.0,-67.0,0,0,0,0,0,0,0,1,0
2.0,23.0,2.5,-1.27,-0.97,0,1.0,4.0,-59.0,1,0,0,1,0,0,0,0,0
1.0,41.0,3.4,1.57,1.84,1,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,27.7,2.0,-0.81,-0.97,1,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,36.0,2.9,-0.8,-0.86,1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,47.0,2.8,1.12,1.76,1,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,43.0,3.1,-0.64,-0.9,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,36.0,2.7,-1.29,-1.08,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
2.0,37.0,2.8,-0.71,-1.02,0,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
2.0,33.0,3.1,-0.51,-0.32,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
6.0,31.5,2.4,-0.06,-0.03,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,30.0,3.8,-0.01,0.35,0,1.0,1.0,-52.0,0,0,0,0,0,0,0,1,0
2.0,33.0,3.3,-0.69,-1.22,0,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
