age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,4,93690,11,9,2,14,0,4,1,0,0,40,39,1
38,4,220585,11,9,2,3,0,4,1,0,0,40,39,0
63,6,194638,11,9,2,3,0,4,1,0,0,32,39,0
53,4,154785,11,9,2,3,0,4,1,0,0,50,39,1
40,0,162108,9,13,0,0,1,4,0,0,0,50,39,0
23,5,214542,15,10,4,10,1,4,1,0,0,50,39,0
20,4,161922,11,9,4,6,1,4,1,0,0,43,39,0
46,4,207940,15,10,2,3,0,2,1,0,0,40,39,1
28,4,259351,0,6,4,8,2,0,1,0,0,40,26,0
59,4,208395,12,14,0,10,1,4,1,0,0,50,39,0
41,4,116391,9,13,2,4,0,4,1,0,0,40,39,1
33,4,239781,13,1,2,5,0,4,1,0,0,40,26,0
56,4,174351,2,8,2,3,0,4,1,0,0,40,22,0
50,6,44368,11,9,2,12,0,4,1,15024,0,55,8,1
31,2,188798,9,13,4,4,1,4,0,0,0,50,39,0
41,4,50122,8,11,0,12,3,4,1,0,0,50,39,0
38,4,111398,9,13,2,10,5,4,0,7688,0,40,39,1
25,7,152035,7,12,4,1,3,4,0,0,0,40,39,0
18,0,139003,11,9,4,0,2,3,0,0,0,12,39,0
49,2,249289,9,13,0,10,4,2,0,0,0,40,39,0
39,4,257726,15,10,4,7,3,4,1,0,0,40,39,0
22,0,113175,15,10,4,0,3,4,0,0,0,20,39,0
21,4,151158,15,10,4,10,3,4,0,0,0,25,39,0
35,4,465326,9,13,2,12,0,4,1,0,0,40,39,0
21,0,356772,11,9,4,0,4,4,0,0,0,40,39,0
38,4,364782,11,9,2,3,0,4,1,0,0,40,39,1
55,4,198385,5,4,6,8,4,4,0,0,0,20,0,0
31,4,329301,11,9,0,14,1,4,1,0,0,55,39,0
17,5,254859,1,7,4,10,3,4,1,0,0,20,39,0
31,4,203488,9,13,2,1,0,4,1,7298,0,50,39,1
25,2,222800,9,13,4,10,1,4,1,0,0,40,39,0
39,4,96452,12,14,2,4,0,4,1,0,0,55,39,1
50,4,170050,5,4,2,7,0,4,1,0,0,40,39,0
38,2,116580,9,13,2,10,5,4,0,0,0,20,39,1
50,4,400004,15,10,2,12,0,4,1,0,0,60,39,0
63,4,183608,0,6,2,4,0,4,1,0,0,40,39,0
31,4,194055,11,9,2,14,0,4,1,0,0,50,39,0
23,4,210443,9,13,4,10,3,4,0,0,0,40,39,0
18,4,43272,15,10,4,8,3,4,1,0,0,20,39,0
43,2,108945,9,13,0,10,4,4,0,0,0,48,39,0
34,4,114691,15,10,2,4,0,4,1,0,0,50,39,1
18,4,304169,1,7,4,12,3,4,1,0,0,35,39,0
46,4,503923,11,9,2,7,0,2,1,4386,0,40,39,1
35,4,340428,9,13,4,12,4,4,0,0,0,40,39,1
46,7,106705,12,14,4,4,1,4,0,0,0,38,39,0
59,4,146391,8,11,2,13,0,4,1,7298,0,40,39,1
31,4,235389,5,4,4,6,1,4,0,0,0,30,32,0
27,4,39665,11,9,0,12,4,4,0,0,0,37,39,0
41,4,113823,12,14,2,10,0,4,1,0,0,40,9,0
42,4,217826,11,9,4,3,3,2,1,0,0,40,0,0
55,4,349304,9,13,2,4,0,4,1,0,0,40,39,1
34,0,197688,11,9,4,0,1,2,0,0,0,40,39,0
44,4,54507,11,9,4,7,1,4,0,0,0,40,39,0
26,4,117833,9,13,4,4,1,4,0,0,1669,50,39,0
36,4,163396,8,11,2,10,5,4,0,0,0,40,39,1
69,4,88566,6,5,2,8,0,4,1,1424,0,35,39,0
33,4,323619,15,10,4,1,4,4,0,0,0,40,39,0
30,4,75755,8,11,2,10,0,4,1,0,0,40,39,0
35,4,148903,11,9,2,8,5,4,0,0,0,16,39,1
25,4,40915,9,13,4,4,1,4,0,0,0,40,39,1
21,4,182606,15,10,4,8,3,2,1,0,0,40,0,0
18,4,131033,1,7,4,8,2,2,1,0,0,15,39,0
35,6,168475,15,10,2,3,0,4,1,0,0,60,39,1
20,4,121568,11,9,2,6,0,4,1,0,0,50,39,0
26,4,139098,12,14,2,10,0,4,1,5013,0,40,39,0
46,4,357338,9,13,2,13,0,4,1,0,0,40,39,0
31,4,283268,9,13,4,10,4,4,0,0,0,36,39,0
40,4,572751,14,15,2,3,0,4,1,5178,0,40,26,1
40,4,315321,11,9,0,4,4,4,0,0,625,52,39,0
31,4,120461,9,13,4,4,1,4,0,0,0,40,39,0
32,6,65278,10,16,2,4,0,4,1,0,0,40,39,0
23,6,208503,15,10,0,1,3,4,1,0,0,40,39,0
25,2,112835,12,14,4,11,1,4,1,0,0,40,39,0
37,4,265038,15,10,2,14,0,4,1,0,0,50,39,0
18,4,89478,15,10,4,12,3,4,0,0,0,20,39,0
55,4,276229,11,9,6,12,1,4,0,0,0,38,39,0
52,4,366232,6,5,0,3,4,4,0,0,0,40,5,0
26,4,152035,11,9,4,1,3,4,0,0,0,40,39,0
37,4,205339,15,10,4,13,1,4,1,0,0,40,39,1
39,4,75995,11,9,0,4,4,4,0,0,0,45,39,0
62,6,192236,9,13,0,10,1,4,0,0,0,40,39,1
19,0,188618,15,10,4,0,3,4,0,0,0,25,39,0
47,4,229737,11,9,2,3,0,4,1,0,0,45,39,1
51,2,199688,9,13,2,11,0,4,1,0,0,40,39,1
55,4,52953,11,9,0,8,4,4,0,0,0,40,39,0
30,4,221043,11,9,2,3,0,4,1,0,0,35,39,0
59,1,115389,15,10,2,3,0,4,1,0,0,36,39,0
45,6,204205,0,6,2,3,0,4,1,0,0,65,39,0
52,4,338816,15,10,2,4,0,4,1,15024,0,45,39,1
21,4,197387,11,9,4,6,3,4,1,0,0,20,39,0
31,4,42485,11,9,2,7,0,4,1,0,0,55,39,0
29,4,367706,15,10,4,1,3,2,1,0,0,40,39,0
24,4,102493,11,9,2,6,0,4,1,0,0,40,39,0
17,4,263746,0,6,4,8,3,4,1,0,0,24,39,0
47,4,115358,11,9,0,7,1,2,0,0,0,40,39,0
46,4,189680,15,10,2,12,0,4,1,0,0,50,39,1
32,0,282622,11,9,0,0,4,4,0,0,0,28,39,0
34,4,127651,0,6,4,5,1,4,1,0,0,44,0,0
63,4,230823,2,8,2,14,0,4,1,0,0,40,5,0
21,4,300812,15,10,4,8,3,4,1,0,0,25,39,0
18,4,174732,11,9,4,8,2,2,1,0,0,36,39,0
49,7,183710,10,16,2,4,0,4,1,0,0,50,39,1
81,6,137018,11,9,6,1,1,4,0,0,0,20,39,0
36,5,213008,7,12,2,4,0,4,1,0,0,40,39,1
47,4,357848,11,9,2,3,0,4,1,0,0,40,39,1
36,4,165799,12,14,2,12,0,4,1,0,0,50,39,1
39,6,188571,8,11,2,5,0,4,1,0,0,60,39,0
46,4,97883,9,13,4,12,1,4,0,0,0,35,39,0
43,2,105862,15,10,2,1,5,4,0,0,1902,40,39,1
39,2,57424,9,13,0,1,4,4,0,0,0,35,39,0
29,4,151476,15,10,5,12,1,4,0,0,0,40,39,0
23,4,129583,11,9,4,6,3,2,0,0,0,16,39,0
57,4,180920,0,6,2,3,0,4,1,0,0,43,39,0
38,6,182416,11,9,4,12,4,2,0,0,0,42,39,0
25,4,251915,9,13,4,12,3,4,0,0,0,40,39,0
39,2,187127,15,10,2,4,0,4,1,0,0,40,39,0
24,4,69045,15,10,4,12,1,2,1,0,0,40,23,0
56,4,192869,12,14,2,3,0,4,1,0,1977,44,39,1
39,4,74163,2,8,0,12,1,4,0,0,0,40,39,0
23,4,60847,8,11,4,12,4,4,0,0,0,60,39,0
17,0,213055,1,7,4,0,1,3,0,0,0,20,39,0
67,6,116057,11,9,0,4,1,4,0,3273,0,16,39,0
41,4,82393,9,13,4,1,1,1,1,0,0,50,39,0
24,2,134181,9,13,4,10,3,4,0,0,0,50,39,0
51,4,159910,9,13,0,4,1,2,1,10520,0,40,39,1
30,5,117570,11,9,0,8,1,4,0,0,0,60,39,0
47,5,214169,11,9,2,5,0,4,1,15024,0,40,39,1
56,4,56331,11,9,4,7,1,4,1,0,0,32,39,0
51,4,35576,11,9,0,3,1,4,1,0,0,38,39,0
57,6,149168,15,10,2,4,0,4,1,0,0,55,39,0
34,4,157165,15,10,0,8,4,4,0,0,0,40,39,0
24,4,278130,9,13,4,10,1,4,1,0,0,40,39,0
57,4,257200,11,9,2,7,0,4,1,0,0,40,39,0
38,4,283122,11,9,2,7,0,4,1,0,0,40,39,1
23,4,580248,11,9,4,13,1,4,0,0,0,40,39,0
35,4,230054,5,4,2,7,0,4,1,0,0,40,26,0
58,4,519006,11,9,2,3,0,4,1,0,0,52,39,0
19,0,37332,11,9,4,0,3,4,0,1055,0,12,39,0
19,0,365871,5,4,4,0,1,4,1,0,0,40,26,0
68,7,235882,10,16,2,10,0,4,1,0,2377,60,39,1
43,4,336513,15,10,2,4,0,4,1,0,1902,40,39,1
17,4,115551,1,7,4,8,3,4,0,0,0,20,39,0
53,7,50048,10,16,2,10,0,4,1,7688,0,50,39,1
37,5,382802,10,16,2,10,0,2,1,0,0,99,39,1
21,0,180303,9,13,4,0,1,1,1,0,0,25,0,0
63,4,106023,11,9,2,3,0,4,1,0,0,40,39,1
31,4,332379,15,10,3,14,4,4,1,0,0,50,39,0
29,4,95465,11,9,2,8,0,4,1,0,0,40,39,0
43,2,96102,15,10,2,11,0,4,1,0,1887,40,39,1
27,4,36440,14,15,4,10,1,4,0,0,0,65,39,1
25,6,209384,11,9,4,8,2,4,1,0,0,32,39,0
28,4,50814,11,9,4,10,1,4,0,0,0,40,39,0
54,4,143865,11,9,0,12,4,4,0,0,0,35,39,0
74,0,104661,15,10,6,0,1,4,0,0,0,12,39,0
31,2,50442,15,10,4,4,3,0,0,0,0,32,39,0
23,4,236601,15,10,4,13,1,4,1,0,0,48,39,0
19,4,100999,9,13,4,10,3,4,0,0,0,30,39,0
39,0,362685,13,1,6,0,1,4,0,0,0,20,8,0
61,6,32423,11,9,2,5,5,4,0,22040,0,40,39,0
59,0,154236,11,9,2,0,5,4,0,7688,0,40,39,1
27,5,153546,8,11,2,8,5,4,0,0,0,36,39,1
19,4,182355,15,10,4,1,3,2,0,0,0,20,39,0
23,0,191444,11,9,4,0,3,4,1,0,0,40,39,0
25,2,44216,11,9,0,1,1,0,0,0,0,35,39,0
40,4,97688,15,10,2,13,0,4,1,0,0,48,39,1
53,4,209022,1,7,0,8,1,4,0,0,0,37,39,0
32,4,96016,9,13,4,10,1,4,1,0,0,45,39,0
72,6,52138,10,16,2,10,0,4,1,0,2392,25,39,1
61,4,159046,5,4,2,14,0,4,1,0,0,40,39,0
42,4,138634,11,9,2,12,0,4,1,0,0,40,39,0
17,4,130125,0,6,4,8,3,0,0,1055,0,20,39,0
73,4,247355,11,9,2,14,0,4,1,0,0,16,2,0
41,6,227065,15,10,5,3,1,4,1,0,0,40,39,0
23,4,244771,15,10,4,7,3,2,0,0,0,20,23,0
23,4,215616,11,9,4,10,1,4,0,0,0,40,2,0
65,4,386672,8,11,2,1,0,4,1,0,0,15,39,0
45,5,177543,11,9,2,12,5,4,0,0,0,50,39,0
52,1,617021,9,13,2,13,0,2,1,7688,0,40,39,1
24,2,117109,9,13,4,1,3,2,0,0,0,27,39,0
23,4,373550,8,11,2,3,0,4,1,0,0,40,39,0
30,4,19847,15,10,0,13,3,4,0,0,0,40,39,0
26,4,189590,9,13,4,4,1,4,1,0,0,40,39,0
37,6,58343,11,9,0,5,4,4,1,0,0,56,39,0
17,4,354201,11,9,4,8,3,4,1,0,0,40,39,0
31,4,119422,11,9,2,12,0,4,1,0,0,40,39,0
52,4,363405,11,9,5,1,2,4,0,0,0,40,39,0
63,4,181863,9,13,4,12,1,4,1,0,0,27,39,0
27,4,194472,11,9,4,9,1,4,0,0,0,60,39,0
31,4,247328,6,5,2,7,0,4,1,3137,0,40,26,0
71,6,130731,11,9,6,1,1,4,0,0,0,35,39,0
35,4,236910,9,13,2,4,0,4,1,0,0,60,39,0
44,4,378251,11,9,2,1,5,4,0,0,0,38,39,0
36,4,120760,12,14,2,10,0,1,1,0,0,40,3,0
22,4,203182,9,13,4,4,2,4,0,0,0,20,39,0
32,4,130304,11,9,2,10,0,4,1,0,1485,48,39,0
30,2,352542,9,13,0,10,4,4,0,0,0,40,39,0
60,0,191024,11,9,2,0,0,4,1,0,0,40,39,0
25,4,197728,15,10,4,1,3,4,0,0,0,40,39,0
76,4,316185,5,4,6,11,1,4,0,0,0,12,39,0
41,4,89226,11,9,0,3,1,4,1,0,0,40,39,0
26,4,292353,5,4,2,7,0,3,1,0,0,40,39,0
45,4,304570,2,8,2,7,0,1,1,0,0,40,0,0
32,4,180296,15,10,0,1,4,4,0,0,0,40,39,0
22,4,361487,11,9,4,3,1,4,1,0,0,40,39,0
39,4,218490,9,13,2,12,0,4,1,0,1848,40,39,1
63,6,231777,9,13,4,14,1,4,1,0,0,40,39,0
23,4,189832,7,12,4,14,4,4,0,0,0,40,39,0
61,4,232308,0,6,2,7,0,4,1,0,0,40,39,0
31,7,33308,8,11,2,3,0,4,1,0,0,40,39,0
25,4,333677,6,5,2,7,0,4,1,0,0,45,39,0
33,4,170651,11,9,4,8,3,4,0,1055,0,40,39,0
39,4,343403,11,9,2,12,5,4,0,0,0,36,39,0
53,4,166386,9,13,2,7,5,1,0,0,0,40,3,0
26,1,48099,9,13,4,4,1,4,0,0,0,40,39,0
21,4,143062,15,10,4,8,3,4,1,0,0,32,39,0
18,4,104704,11,9,4,1,3,2,1,0,0,40,39,0
34,4,30497,9,13,2,4,0,4,1,15024,0,60,39,1
44,7,174325,12,14,2,10,0,2,1,7688,0,40,39,1
31,4,286675,11,9,0,3,3,4,1,0,0,50,39,0
44,4,59474,11,9,2,14,0,4,1,0,0,40,39,1
42,4,378384,14,15,2,10,0,4,1,0,1902,60,39,1
43,4,245842,11,9,2,7,0,4,1,0,0,44,26,0
33,4,274222,9,13,2,8,0,1,1,7688,0,38,39,1
21,4,342575,15,10,4,12,3,2,0,0,0,30,39,0
30,4,206051,11,9,2,6,0,4,1,0,0,40,39,1
55,4,234213,11,9,2,14,0,4,1,0,0,60,39,0
57,4,145189,15,10,4,1,1,4,0,0,0,40,39,0
37,4,233490,11,9,4,5,1,4,1,0,0,50,39,0
32,4,344129,11,9,2,7,0,4,1,0,0,40,39,1
62,6,171315,9,13,2,10,0,4,1,0,0,60,39,1
31,6,181485,9,13,4,12,1,2,1,0,0,40,39,1
51,4,255412,9,13,2,4,0,4,1,0,0,50,10,1
37,4,262409,12,14,0,4,4,4,0,0,213,45,39,0
45,4,199590,4,3,2,14,0,4,1,0,0,38,26,0
47,4,84726,15,10,2,7,0,4,1,0,0,40,39,0
31,0,226883,11,9,0,0,3,4,1,0,0,75,39,0
75,6,184335,1,7,2,4,0,4,1,0,0,30,39,0
43,4,102025,12,14,2,10,0,3,1,0,0,50,39,0
39,4,183898,7,12,2,3,0,4,1,7688,0,60,11,1
30,4,55291,9,13,2,10,0,4,1,0,0,40,39,1
27,4,150025,4,3,4,6,2,4,1,0,0,40,13,0
44,4,100584,11,9,2,7,0,0,1,0,0,40,39,0
53,2,181755,12,14,0,10,1,4,0,0,0,35,39,1
40,4,150528,9,13,2,1,0,4,1,0,0,40,39,0
18,4,107277,1,7,4,12,3,4,0,0,0,20,39,0
33,4,247205,9,13,2,11,0,2,1,0,0,40,9,0
20,4,291979,11,9,4,12,3,4,1,0,0,40,39,0
38,4,270985,15,10,2,4,0,2,1,0,0,50,39,0
48,4,62605,11,9,0,1,1,4,0,0,0,35,39,0
46,6,176863,11,9,2,4,0,4,1,0,0,40,39,0
51,4,53197,11,9,2,3,0,4,1,0,0,40,39,0
35,6,267776,11,9,4,8,2,4,0,0,0,30,39,0
24,4,308205,5,4,4,6,2,4,1,0,0,40,26,0
30,4,306383,15,10,0,6,1,4,1,0,0,50,39,0
70,4,35494,11,9,2,4,0,4,1,0,0,30,39,0
26,4,291968,11,9,2,14,0,4,1,0,0,44,39,0
34,4,80933,11,9,2,3,0,4,1,0,1672,40,39,0
46,4,271828,11,9,2,3,0,4,1,0,0,40,39,1
70,4,121993,11,9,2,1,5,4,0,0,0,5,39,0
37,2,31023,15,10,2,8,0,4,1,0,0,40,39,0
36,6,36425,15,10,0,12,4,4,0,0,0,35,39,0
23,4,407684,6,5,4,7,2,4,0,0,0,40,26,0
28,4,241895,11,9,2,12,0,4,1,0,1628,40,39,0
44,6,158555,15,10,2,4,0,4,1,0,0,50,39,1
58,4,140363,11,9,0,7,1,4,1,3325,0,30,39,0
53,4,123429,15,10,2,4,0,4,1,0,0,60,39,1
23,4,40060,15,10,2,6,0,4,1,0,0,40,39,0
26,4,290286,11,9,4,3,1,2,1,0,0,40,39,0
21,0,249271,15,10,2,0,0,4,1,0,0,40,39,0
34,2,106169,12,14,0,10,1,4,0,0,0,50,39,0
43,4,76487,1,7,2,3,0,4,1,0,0,40,39,0
22,4,437994,15,10,4,8,2,2,1,0,0,20,39,0
41,4,113555,15,10,2,3,0,0,1,7298,0,50,39,1
36,4,160120,11,9,2,1,0,1,1,0,0,40,40,0
41,2,343079,9,13,2,10,5,4,0,0,1740,20,39,0
27,4,406662,11,9,4,1,1,4,1,4416,0,40,39,0
42,6,37618,15,10,2,5,0,4,1,0,0,60,39,0
27,4,114158,8,11,4,1,3,4,0,0,0,35,39,0
41,4,115562,11,9,0,11,3,4,1,0,0,40,39,0
32,4,353994,9,13,2,4,2,1,0,0,0,40,3,1
21,4,344891,15,10,4,1,3,1,1,0,0,20,39,0
44,4,286750,9,13,2,4,0,2,1,0,0,50,39,1
29,4,194197,9,13,4,4,3,4,1,0,0,40,39,0
19,6,206599,15,10,4,8,3,4,0,0,0,22,39,0
21,2,596776,15,10,4,1,3,4,1,0,0,40,13,0
46,4,56841,11,9,2,14,0,4,1,0,0,40,39,0
38,4,112561,9,13,2,4,0,4,1,0,0,55,39,1
43,4,147110,15,10,4,1,4,4,1,0,0,48,39,1
54,5,175339,11,9,2,12,0,4,1,0,0,50,39,1
38,4,234901,12,14,2,4,0,4,1,0,1977,60,39,1
18,0,298133,15,10,4,0,3,4,1,0,0,40,39,0
50,4,217083,11,9,2,1,5,4,0,0,0,40,39,1
30,4,97757,8,11,2,10,5,4,0,0,0,36,39,1
30,4,151868,6,5,2,3,0,4,1,0,0,40,39,0
28,2,25864,11,9,4,4,4,0,0,0,0,35,39,0
26,4,109419,8,11,4,1,1,4,0,0,0,45,39,0
37,1,203070,15,10,2,3,0,4,1,0,0,43,39,0
32,4,107843,11,9,2,7,0,4,1,5178,0,50,39,1
64,7,264544,12,14,2,10,5,4,0,0,0,5,39,1
18,4,148644,11,9,4,12,3,4,0,0,0,28,39,0
30,4,125762,15,10,2,1,0,4,1,0,0,30,39,0
36,0,53606,8,11,2,0,5,4,0,3908,0,8,39,0
18,4,193741,1,7,4,8,2,2,1,0,0,30,39,0
27,4,588905,11,9,2,3,0,4,1,0,0,40,39,0
49,4,115613,6,5,2,8,0,4,1,0,0,40,39,0
46,7,222374,11,9,2,8,0,4,1,0,0,43,39,1
37,4,185359,11,9,2,1,0,4,1,0,0,40,39,0
30,4,173647,15,10,0,14,1,4,1,0,0,40,39,0
29,4,31166,11,9,0,10,1,3,0,0,0,30,11,0
22,0,517995,11,9,4,0,3,4,1,0,0,40,26,0
25,6,189027,11,9,2,5,0,4,1,0,0,30,39,0
38,4,296125,11,9,5,9,4,2,0,0,0,30,39,0
32,0,640383,9,13,0,0,4,4,0,0,0,40,39,0
35,4,334291,15,10,2,3,0,4,1,0,0,50,39,0
56,4,318450,12,14,2,1,0,4,1,0,0,80,39,1
29,4,174163,15,10,0,4,1,4,0,0,0,40,39,0
41,4,119721,11,9,2,13,0,4,1,0,0,40,39,0
47,4,142719,11,9,2,7,0,4,1,0,0,40,39,0
23,4,162593,9,13,4,1,1,1,0,0,0,40,39,0
46,6,236852,9,13,2,12,0,4,1,0,0,45,39,1
28,2,154863,11,9,4,11,2,2,1,0,1876,40,39,0
39,4,168894,9,13,0,1,4,4,0,0,0,20,39,0
42,6,344920,15,10,2,5,5,4,0,0,0,50,39,0
39,4,33355,11,9,2,14,0,4,1,7298,0,48,39,1
68,0,196782,5,4,2,0,0,4,1,0,0,30,39,0
37,5,291518,9,13,2,3,0,4,1,15024,0,55,39,1
57,4,170244,14,15,4,10,1,4,0,0,0,40,39,0
22,4,369549,15,10,4,8,1,2,0,0,0,30,39,0
24,4,23438,8,11,4,1,1,4,1,0,0,30,39,1
19,4,202673,15,10,4,6,3,4,1,0,0,50,39,0
55,4,171780,7,12,0,12,4,2,0,0,0,30,39,0
37,2,264503,11,9,2,11,0,4,1,0,0,40,39,0
37,2,244341,15,10,4,1,4,2,0,0,0,40,39,0
28,4,209109,9,13,2,8,0,4,1,0,0,50,39,0
27,4,187392,11,9,4,8,1,4,0,0,0,40,39,0
40,7,119578,9,13,4,10,4,4,0,0,0,20,39,0
51,4,195105,11,9,0,9,3,4,0,0,0,40,39,0
52,4,101752,8,11,2,14,0,4,1,0,0,56,39,0
74,0,95825,15,10,6,0,1,4,0,0,0,3,39,0
49,5,362654,15,10,2,4,0,4,1,15024,0,50,39,1
20,0,29810,15,10,4,0,3,4,0,0,0,40,39,0
40,1,77332,15,10,0,1,1,4,0,0,0,50,39,0
80,4,87518,15,10,4,10,1,4,1,0,1816,60,39,0
63,4,113324,15,10,2,11,0,4,1,0,0,40,39,0
63,4,96299,11,9,0,14,4,4,1,0,0,45,39,1
51,4,237729,15,10,0,1,4,4,0,0,0,40,39,0
23,4,200973,11,9,4,1,1,4,0,0,0,40,39,0
66,6,212456,11,9,6,3,1,4,1,0,0,20,39,0
33,6,131568,11,9,2,12,0,4,1,0,0,66,39,0
49,4,185859,11,9,2,3,0,4,1,0,0,43,39,0
20,4,231981,15,10,4,14,1,4,1,0,0,32,39,0
33,5,117963,7,12,2,4,0,4,1,0,1887,60,39,1
26,4,78172,15,10,1,11,0,4,1,0,0,40,39,0
52,4,164135,11,9,2,4,0,4,1,0,0,50,39,1
33,4,171216,9,13,2,4,0,4,1,0,0,50,39,1
47,4,140664,9,13,0,12,1,4,1,0,0,45,39,0
23,4,249277,11,9,4,4,3,2,1,0,0,75,39,0
53,1,117847,7,12,2,1,0,4,1,0,0,40,39,0
19,4,52372,15,10,4,8,3,4,1,0,0,20,39,0
26,1,95806,15,10,4,3,1,4,1,3325,0,40,39,0
53,4,137428,5,4,2,14,0,4,1,0,0,60,39,1
65,4,169047,11,9,4,7,1,4,1,0,0,10,39,0
68,4,339168,9,13,2,14,0,4,1,0,0,30,39,0
30,4,504725,0,6,4,12,2,4,1,0,0,18,13,0
28,4,132870,1,7,2,3,0,4,1,0,0,45,39,0
54,2,135840,0,6,2,11,0,4,1,0,0,45,39,0
30,4,35644,11,9,4,8,3,4,1,0,0,10,39,0
22,4,198148,15,10,4,1,3,4,1,0,0,50,39,0
25,4,220098,11,9,4,8,3,4,1,0,0,30,39,0
19,4,262515,1,7,4,8,2,4,1,0,0,20,39,0
19,0,423863,15,10,4,0,3,4,0,0,0,35,39,0
32,1,111567,14,15,2,10,0,4,1,0,0,40,39,1
23,4,194096,9,13,4,4,3,4,0,0,0,40,39,0
51,2,420917,9,13,2,10,0,4,1,0,0,45,39,0
25,4,197871,15,10,2,12,0,4,1,0,0,44,39,1
46,2,253116,9,13,4,10,1,2,0,0,0,40,39,0
38,4,206535,15,10,0,13,4,4,0,0,0,50,39,0
26,7,70447,11,9,2,11,0,1,1,0,0,40,39,1
46,4,201217,11,9,0,10,1,4,0,0,0,40,39,0
25,4,209970,9,13,4,10,1,4,0,0,0,40,39,0
20,4,196745,15,10,4,8,3,4,0,594,0,16,39,0
29,2,175262,12,14,2,10,2,4,1,0,0,35,39,0
51,5,304955,12,14,2,4,0,4,1,0,0,50,39,1
40,4,181265,15,10,2,3,0,4,1,0,0,52,39,0
24,4,200973,15,10,4,1,1,4,0,0,0,40,39,0
24,6,37440,9,13,4,5,4,4,1,0,0,50,39,0
31,4,395170,8,11,2,8,5,0,0,0,0,24,26,0
54,0,32385,11,9,0,0,1,4,0,0,0,30,39,0
34,4,353213,7,12,5,3,1,4,1,0,0,60,39,0
19,4,38619,15,10,4,5,3,4,1,0,0,66,39,0
21,4,177711,11,9,4,14,3,2,1,0,0,40,39,0
21,4,190761,0,6,2,5,0,4,1,0,0,70,39,0
23,4,27776,15,10,2,14,0,4,1,0,0,24,39,0
37,1,470663,15,10,4,3,1,4,1,0,0,40,39,0
40,4,71738,12,14,2,4,0,4,1,0,0,46,39,1
57,4,74156,11,9,2,8,0,4,1,0,0,30,39,0
48,4,202467,9,13,2,10,0,4,1,0,1485,40,39,1
24,4,123983,1,7,2,14,0,1,1,0,0,40,40,0
43,4,193494,15,10,2,10,0,4,1,0,0,40,39,0
32,0,169886,9,13,4,0,1,4,0,0,0,20,0,0
40,4,130571,11,9,4,8,1,4,0,0,0,40,39,0
52,5,90363,14,15,2,10,0,4,1,99999,0,35,39,1
49,4,83444,11,9,0,4,1,4,1,0,0,40,39,0
45,6,239093,15,10,2,4,0,0,1,3137,0,40,39,0
62,2,151369,11,9,4,3,1,4,1,0,0,40,39,0
29,4,56630,8,11,2,1,0,4,1,0,0,40,39,0
49,4,117095,11,9,5,7,4,4,0,0,0,40,39,0
55,1,189985,15,10,0,1,4,2,0,0,0,40,39,0
20,0,34862,15,10,4,0,3,0,1,0,0,72,39,0
37,5,126675,9,13,4,4,3,4,1,0,0,40,39,0
43,7,199806,9,13,2,1,0,4,1,0,0,40,39,1
29,4,57596,15,10,0,1,1,4,0,0,0,40,39,0
44,4,103459,11,9,2,12,5,4,0,0,0,40,39,1
28,4,282398,15,10,5,13,4,4,1,0,0,40,39,1
38,4,298841,15,10,4,4,1,4,0,0,0,45,39,0
45,4,33300,8,11,2,12,0,4,1,0,1977,50,39,1
22,0,306031,15,10,4,0,3,4,1,0,0,40,39,0
19,4,306467,15,10,4,8,3,4,0,0,0,20,39,0
20,4,189888,2,8,4,8,1,4,1,0,0,40,39,0
60,4,83861,11,9,2,6,0,4,1,0,0,40,39,0
30,4,117393,11,9,4,12,1,4,0,0,0,40,39,0
22,4,129934,15,10,4,1,1,1,1,0,0,40,0,0
51,4,179010,15,10,0,12,1,4,0,0,0,60,39,0
31,4,375680,9,13,4,10,4,2,0,0,0,40,0,0
48,4,316101,11,9,0,4,4,4,0,0,0,40,39,0
43,4,293305,9,13,2,12,0,4,1,0,1887,40,39,1
51,2,175750,11,9,0,14,4,2,1,0,0,40,39,0
41,4,121718,8,11,2,13,0,4,1,0,1848,48,39,1
62,0,94931,8,11,2,0,0,4,1,3411,0,40,39,0
50,7,229272,11,9,2,3,0,2,1,0,0,40,39,1
46,4,142828,11,9,2,12,5,4,0,0,0,40,39,1
54,4,22743,15,10,2,14,0,4,1,15024,0,60,39,1
68,4,76371,11,9,2,6,0,4,1,0,0,45,39,1
23,6,216129,7,12,4,3,1,4,1,0,0,30,39,0
49,4,107425,12,14,4,12,1,4,0,0,0,35,39,0
24,4,611029,0,6,2,6,0,4,1,0,0,40,39,0
30,2,363032,11,9,2,11,0,2,1,0,0,40,39,0
38,4,170020,11,9,2,7,0,4,1,3137,0,45,39,0
34,4,137900,11,9,4,12,1,4,0,0,0,35,39,0
22,4,322674,15,10,4,4,3,4,1,0,0,40,39,0
30,4,23778,5,4,5,6,1,4,1,0,0,40,39,0
61,4,147845,5,4,2,14,0,4,1,0,0,31,39,0
36,4,175759,11,9,0,4,4,4,1,0,0,40,39,0
51,5,166459,8,11,2,4,0,4,1,0,0,40,39,0
43,4,128212,4,3,2,7,5,1,0,0,0,40,40,1
54,1,127455,15,10,2,11,0,4,1,0,0,48,39,1
63,4,134699,11,9,6,10,1,4,0,0,0,25,39,0
